# format  : curve #1.x (tab) curve #1.y (tab) curve #2.x (tab) curve #2.y (tab) ...
# title   : Simulated Spectrum
# abscissa: Energy [eV]
# ordinate: Intensity [counts]
#==========================================================================================================
# Curve #1 (x,y): Config ##: 1
# Reference: W.S.M. Werner, W. Smekal and C. J. Powell, Simulation of Electron Spectra for Surface Analysis (Sessa v2.2) National Institute of Standards and Technology, Gaithersburg, MD (2021), 
# Reliability: 
# Remarks: 
#==========================================================================================================
-8.866000e+02	2.708043e-07	
-8.861605e+02	2.709828e-07	
-8.857211e+02	2.711650e-07	
-8.852816e+02	2.713509e-07	
-8.848422e+02	2.715407e-07	
-8.844027e+02	2.717354e-07	
-8.839633e+02	2.719345e-07	
-8.835238e+02	2.721392e-07	
-8.830844e+02	2.723496e-07	
-8.826449e+02	2.725665e-07	
-8.822054e+02	2.727903e-07	
-8.817660e+02	2.730220e-07	
-8.813265e+02	2.732622e-07	
-8.808871e+02	2.735119e-07	
-8.804476e+02	2.737718e-07	
-8.800082e+02	2.740435e-07	
-8.795687e+02	2.743278e-07	
-8.791293e+02	2.746265e-07	
-8.786898e+02	2.749412e-07	
-8.782504e+02	2.752737e-07	
-8.778109e+02	2.756261e-07	
-8.773715e+02	2.760008e-07	
-8.769320e+02	2.764007e-07	
-8.764926e+02	2.768290e-07	
-8.760531e+02	2.772891e-07	
-8.756136e+02	2.777856e-07	
-8.751742e+02	2.783233e-07	
-8.747347e+02	2.789079e-07	
-8.742953e+02	2.795461e-07	
-8.738558e+02	2.802460e-07	
-8.734164e+02	2.810163e-07	
-8.729769e+02	2.818685e-07	
-8.725375e+02	2.828157e-07	
-8.720980e+02	2.838731e-07	
-8.716586e+02	2.850598e-07	
-8.712191e+02	2.863982e-07	
-8.707797e+02	2.879160e-07	
-8.703402e+02	2.896461e-07	
-8.699008e+02	2.916293e-07	
-8.694613e+02	2.939158e-07	
-8.690219e+02	2.965669e-07	
-8.685824e+02	2.996584e-07	
-8.681429e+02	3.032829e-07	
-8.677035e+02	3.075534e-07	
-8.672640e+02	3.126059e-07	
-8.668246e+02	3.185994e-07	
-8.663851e+02	3.257111e-07	
-8.659457e+02	3.341206e-07	
-8.655062e+02	3.439710e-07	
-8.650668e+02	3.552955e-07	
-8.646273e+02	3.678933e-07	
-8.641879e+02	3.811551e-07	
-8.637484e+02	3.939069e-07	
-8.633090e+02	4.044092e-07	
-8.628695e+02	4.107277e-07	
-8.624301e+02	4.114719e-07	
-8.619906e+02	4.064843e-07	
-8.615511e+02	3.969298e-07	
-8.611117e+02	3.846897e-07	
-8.606722e+02	3.715909e-07	
-8.602328e+02	3.589428e-07	
-8.597933e+02	3.474703e-07	
-8.593539e+02	3.374504e-07	
-8.589144e+02	3.288913e-07	
-8.584750e+02	3.216669e-07	
-8.580355e+02	3.156017e-07	
-8.575961e+02	3.105165e-07	
-8.571566e+02	3.062477e-07	
