# format  : curve #1.x (tab) curve #1.y (tab) curve #2.x (tab) curve #2.y (tab) ...
# title   : Simulated Spectrum
# abscissa: Energy [eV]
# ordinate: Intensity [counts]
#==========================================================================================================
# Curve #1 (x,y): Config ##: 1
# Reference: W.S.M. Werner, W. Smekal and C. J. Powell, Simulation of Electron Spectra for Surface Analysis (Sessa v2.2) National Institute of Standards and Technology, Gaithersburg, MD (2021), 
# Reliability: 
# Remarks: 
#==========================================================================================================
-8.866000e+02	4.524292e-07	
-8.861605e+02	4.531291e-07	
-8.857211e+02	4.538323e-07	
-8.852816e+02	4.545392e-07	
-8.848422e+02	4.552506e-07	
-8.844027e+02	4.559671e-07	
-8.839633e+02	4.566898e-07	
-8.835238e+02	4.574195e-07	
-8.830844e+02	4.581573e-07	
-8.826449e+02	4.589045e-07	
-8.822054e+02	4.596631e-07	
-8.817660e+02	4.604344e-07	
-8.813265e+02	4.612205e-07	
-8.808871e+02	4.620236e-07	
-8.804476e+02	4.628464e-07	
-8.800082e+02	4.636913e-07	
-8.795687e+02	4.645622e-07	
-8.791293e+02	4.654627e-07	
-8.786898e+02	4.663970e-07	
-8.782504e+02	4.673701e-07	
-8.778109e+02	4.683877e-07	
-8.773715e+02	4.694561e-07	
-8.769320e+02	4.705833e-07	
-8.764926e+02	4.717772e-07	
-8.760531e+02	4.730482e-07	
-8.756136e+02	4.744076e-07	
-8.751742e+02	4.758687e-07	
-8.747347e+02	4.774472e-07	
-8.742953e+02	4.791611e-07	
-8.738558e+02	4.810324e-07	
-8.734164e+02	4.830853e-07	
-8.729769e+02	4.853502e-07	
-8.725375e+02	4.878628e-07	
-8.720980e+02	4.906644e-07	
-8.716586e+02	4.938073e-07	
-8.712191e+02	4.973519e-07	
-8.707797e+02	5.013732e-07	
-8.703402e+02	5.059610e-07	
-8.699008e+02	5.112258e-07	
-8.694613e+02	5.173032e-07	
-8.690219e+02	5.243597e-07	
-8.685824e+02	5.325998e-07	
-8.681429e+02	5.422746e-07	
-8.677035e+02	5.536893e-07	
-8.672640e+02	5.672136e-07	
-8.668246e+02	5.832771e-07	
-8.663851e+02	6.023597e-07	
-8.659457e+02	6.249462e-07	
-8.655062e+02	6.514258e-07	
-8.650668e+02	6.818885e-07	
-8.646273e+02	7.157985e-07	
-8.641879e+02	7.515160e-07	
-8.637484e+02	7.858716e-07	
-8.633090e+02	8.141777e-07	
-8.628695e+02	8.312185e-07	
-8.624301e+02	8.332435e-07	
-8.619906e+02	8.198286e-07	
-8.615511e+02	7.941135e-07	
-8.611117e+02	7.611728e-07	
-8.606722e+02	7.259312e-07	
-8.602328e+02	6.919198e-07	
-8.597933e+02	6.610915e-07	
-8.593539e+02	6.341883e-07	
-8.589144e+02	6.112297e-07	
-8.584750e+02	5.918732e-07	
-8.580355e+02	5.756458e-07	
-8.575961e+02	5.620604e-07	
-8.571566e+02	5.506730e-07	
-8.567172e+02	5.411015e-07	
-8.562777e+02	5.330265e-07	
-8.558383e+02	5.261846e-07	
-8.553988e+02	5.203606e-07	
-8.549594e+02	5.153806e-07	
-8.545199e+02	5.111012e-07	
-8.540804e+02	5.074066e-07	
-8.536410e+02	5.042021e-07	
-8.532015e+02	5.014088e-07	
-8.527621e+02	4.989626e-07	
-8.523226e+02	4.968100e-07	
-8.518832e+02	4.949067e-07	
-8.514437e+02	4.932149e-07	
-8.510043e+02	4.917027e-07	
-8.505648e+02	4.903439e-07	
-8.501254e+02	4.891157e-07	
-8.496859e+02	4.879996e-07	
-8.492465e+02	4.869788e-07	
-8.488070e+02	4.860382e-07	
-8.483676e+02	4.851666e-07	
-8.479281e+02	4.843542e-07	
-8.474886e+02	4.835916e-07	
-8.470492e+02	4.828722e-07	
-8.466097e+02	4.821879e-07	
-8.461703e+02	4.815348e-07	
-8.457308e+02	4.809090e-07	
-8.452914e+02	4.803070e-07	
-8.448519e+02	4.797265e-07	
-8.444125e+02	4.791644e-07	
-8.439730e+02	4.786219e-07	
-8.435336e+02	4.780984e-07	
-8.430941e+02	4.775954e-07	
-8.426547e+02	4.771154e-07	
-8.422152e+02	4.766593e-07	
-8.417758e+02	4.762327e-07	
-8.413363e+02	4.758417e-07	
-8.408969e+02	4.754923e-07	
-8.404574e+02	4.751938e-07	
-8.400179e+02	4.749545e-07	
-8.395785e+02	4.747880e-07	
-8.391390e+02	4.747101e-07	
-8.386996e+02	4.747387e-07	
-8.382601e+02	4.748958e-07	
-8.378207e+02	4.752058e-07	
-8.373812e+02	4.757026e-07	
-8.369418e+02	4.764249e-07	
-8.365023e+02	4.774208e-07	
-8.360629e+02	4.787488e-07	
-8.356234e+02	4.804810e-07	
-8.351840e+02	4.827107e-07	
-8.347445e+02	4.855551e-07	
-8.343051e+02	4.891649e-07	
-8.338656e+02	4.937367e-07	
-8.334261e+02	4.995317e-07	
-8.329867e+02	5.069044e-07	
-8.325472e+02	5.163453e-07	
-8.321078e+02	5.285494e-07	
-8.316683e+02	5.445328e-07	
-8.312289e+02	5.658331e-07	
-8.307894e+02	5.948750e-07	
-8.303500e+02	6.356701e-07	
-8.299105e+02	6.952675e-07	
-8.294711e+02	7.869488e-07	
-8.290316e+02	9.379259e-07	
-8.285922e+02	1.209085e-06	
-8.281527e+02	1.743889e-06	
-8.277133e+02	2.800796e-06	
-8.272738e+02	3.920844e-06	
-8.268344e+02	3.244310e-06	
-8.263949e+02	2.090954e-06	
-8.259554e+02	1.441973e-06	
-8.255160e+02	1.125667e-06	
-8.250765e+02	9.593651e-07	
-8.246371e+02	8.595392e-07	
-8.241976e+02	7.899291e-07	
-8.237582e+02	7.348345e-07	
-8.233187e+02	6.880223e-07	
-8.228793e+02	6.474248e-07	
-8.224398e+02	6.124131e-07	
-8.220004e+02	5.826108e-07	
-8.215609e+02	5.575347e-07	
-8.211215e+02	5.365886e-07	
-8.206820e+02	5.191508e-07	
-8.202426e+02	5.046346e-07	
-8.198031e+02	4.925262e-07	
-8.193636e+02	4.823914e-07	
-8.189242e+02	4.738736e-07	
-8.184847e+02	4.666823e-07	
-8.180453e+02	4.605841e-07	
-8.176058e+02	4.553903e-07	
-8.171664e+02	4.509491e-07	
-8.167269e+02	4.471381e-07	
-8.162875e+02	4.438569e-07	
